account_id,customer_id,branch_id,account_type,balance,open_date,status
526,12332,123,Fixed Deposit,25892.79,2022-02-26,Active
527,11921,102,Salary,23633.44,2012-03-02,Dormant
528,54638,120,NRI,26066.25,2021-10-24,Active
529,46200,22,Savings,38177.32,2023-12-04,Active
530,37265,14,Savings,52705.36,2021-03-27,Active
531,39334,98,Savings,88126.14,2010-01-22,Active
532,25848,76,Savings,20588.93,2013-02-08,Active
533,26175,51,Savings,88923.61,2020-03-06,Active
534,35532,66,Savings,75574.25,2009-09-13,Active
535,10532,140,Current,15878.12,2017-05-29,Active
536,40481,43,Savings,53244.79,2010-06-04,Dormant
537,7445,138,Salary,35261.19,2015-11-27,Active
538,29110,37,Savings,6059.48,2011-01-31,Dormant
539,17710,87,Current,21606.62,2017-09-06,Active
540,54161,22,Savings,247325.93,2023-11-06,Active
541,52861,104,Current,37216.69,2019-02-21,Active
542,12270,142,Salary,33465.73,2021-03-06,Active
543,40966,57,Savings,156040.93,2026-04-30,Active
544,56389,132,Current,11533.72,2017-09-20,Active
545,12734,84,Savings,92412.89,2021-07-15,Dormant
546,10040,88,Savings,178896.54,2019-03-13,Active
547,39021,8,Current,27172.14,2015-11-17,Active
548,14228,67,Savings,12119.36,2025-12-19,Active
549,29292,95,Fixed Deposit,18658.43,2025-11-10,Active
550,37431,129,NRI,97366.68,2023-01-24,Dormant
551,55000,70,Savings,75085.07,2005-10-13,Active
552,58369,22,Fixed Deposit,25224.14,2020-02-22,Active
553,5048,118,Salary,21904.76,2009-02-12,Active
554,30349,81,Salary,7232.57,2011-07-06,Active
555,26424,111,Savings,2365.3,2007-08-02,Active
556,1341,44,Current,20137.89,2025-09-14,Active
557,49850,61,Salary,10770.72,2010-03-25,Active
558,53799,123,Savings,45224.88,2015-03-24,Active
559,59958,55,Fixed Deposit,6394.94,2005-08-10,Closed
560,3529,139,Fixed Deposit,33592.5,2011-12-01,Active
561,38797,135,Current,66140.44,2021-01-06,Active
562,19661,117,Current,3753.66,2014-08-27,Closed
563,17134,43,Salary,24019.64,2010-05-12,Dormant
564,38043,85,Current,118886.15,2017-05-05,Active
565,40952,101,Savings,57380.46,2019-11-02,Active
566,52529,43,Savings,65575.47,2017-09-01,Active
567,38128,11,Savings,69744.4,2020-01-26,Active
568,8476,126,Current,124456.38,2025-10-29,Dormant
569,7686,97,Current,56624.28,2022-09-25,Active
570,46245,144,Savings,77670.86,2014-01-16,Active
571,13307,16,Fixed Deposit,22108.55,2005-07-13,Active
572,56921,19,NRI,5316.95,2009-12-23,Closed
573,36731,34,Current,51907.04,2015-08-22,Active
574,52954,115,Savings,12108.67,2021-03-18,Active
575,17405,31,Savings,6459.94,2020-01-17,Active
576,10789,127,Savings,146977.92,2012-12-02,Active
577,49307,125,Salary,48150.26,2026-05-21,Closed
578,49705,76,NRI,21182.94,2020-06-24,Active
579,24200,103,Fixed Deposit,8701.26,2017-01-16,Active
580,3757,144,Fixed Deposit,14374.37,2005-08-09,Active
581,10968,130,Salary,61021.44,2008-04-09,Active
582,32128,56,Salary,44893.28,2008-01-14,Active
583,37046,49,Salary,22257.55,2019-12-05,Active
584,41836,138,Savings,105981.53,2014-07-06,Active
585,58667,43,Fixed Deposit,126849.63,2016-02-26,Active
586,28313,127,Savings,38344.75,2018-12-12,Active
587,27880,38,Savings,23950.24,2007-09-20,Dormant
588,30175,6,Savings,28021.31,2026-02-10,Dormant
589,10171,63,Fixed Deposit,36029.38,2018-01-23,Active
590,9108,28,Fixed Deposit,32711.25,2006-02-13,Active
591,46192,139,Salary,3823.32,2024-12-20,Active
592,22519,129,Fixed Deposit,42738.0,2008-12-08,Active
593,19468,100,Current,48697.36,2019-01-18,Active
594,51374,92,Current,7139.9,2012-10-14,Active
595,22645,57,Savings,55045.95,2017-12-10,Active
596,36965,134,Salary,40883.46,2018-11-08,Active
597,20820,13,Salary,44572.79,2017-07-16,Active
598,3020,65,Fixed Deposit,2573.91,2024-07-22,Active
599,23361,2,Salary,62407.35,2007-09-07,Active
600,56287,54,Current,23253.57,2013-02-25,Closed
601,32293,17,Savings,90680.64,2025-03-27,Active
602,32814,88,Salary,10045.56,2017-05-29,Closed
603,7796,51,NRI,51687.37,2005-02-08,Active
604,25474,3,Salary,51110.36,2013-03-21,Active
605,33462,38,Fixed Deposit,17580.24,2010-11-28,Active
606,24100,140,Savings,24543.54,2017-12-02,Active
607,13159,89,Current,61196.63,2020-12-22,Active
608,55654,112,Savings,47705.14,2010-03-31,Active
609,26113,91,Savings,28834.21,2016-10-14,Active
610,58058,119,Savings,42703.56,2018-08-30,Active
611,44433,69,Current,79781.6,2016-08-30,Active
612,10631,119,Current,8692.87,2007-10-17,Active
613,2152,6,Fixed Deposit,42019.89,2005-08-27,Active
614,53752,129,Savings,124569.23,2021-02-05,Active
615,7254,104,Salary,33402.37,2022-06-01,Active
616,47118,91,Savings,19446.87,2021-10-28,Dormant
617,28009,9,Savings,13824.03,2015-03-22,Active
618,48895,89,Savings,2051.57,2009-03-14,Closed
619,27943,80,Savings,77764.37,2025-10-27,Active
620,23934,140,Current,111318.99,2020-10-06,Active
621,12990,120,Fixed Deposit,35640.79,2006-01-05,Active
622,50102,24,Savings,44730.25,2012-02-02,Active
623,35694,33,Current,2743.65,2021-04-21,Active
624,39449,111,Salary,57669.66,2023-12-14,Active
625,7758,150,Salary,9532.1,2023-04-29,Active
626,44253,43,Savings,1903.84,2019-11-11,Active
627,2642,73,Current,38432.24,2010-03-10,Active
628,25996,98,Savings,89983.96,2015-02-16,Active
629,55347,109,Salary,21966.85,2019-02-26,Active
630,40540,61,Savings,8958.24,2005-03-13,Active
631,11853,109,Savings,13349.56,2012-04-19,Active
632,59427,65,Savings,64026.59,2006-09-30,Active
633,27648,143,Salary,54888.21,2024-07-02,Dormant
634,11238,126,Salary,64690.33,2022-02-09,Active
635,44255,92,Savings,32204.36,2011-01-20,Active
636,15044,5,Savings,27733.43,2018-03-29,Active
637,20804,88,Current,20533.2,2020-03-02,Active
638,38128,100,Savings,100473.32,2006-04-01,Active
639,17096,61,Savings,49134.09,2010-11-18,Active
640,5930,132,Salary,4883.4,2005-03-16,Active
641,32826,71,Salary,219536.69,2013-04-02,Active
642,12691,73,Current,10106.49,2011-01-10,Active
643,18357,65,Fixed Deposit,8568.16,2009-07-27,Active
644,38154,16,Current,35934.04,2024-03-21,Dormant
645,29847,28,Salary,16558.16,2016-08-04,Active
646,44074,18,Fixed Deposit,6247.14,2019-11-18,Active
647,4196,39,Savings,12097.83,2012-03-14,Active
648,55692,51,Salary,29110.7,2006-11-24,Active
649,23600,130,Fixed Deposit,45537.75,2011-09-02,Active
650,470,99,Fixed Deposit,5883.92,2018-08-06,Active
651,59936,134,Current,35449.63,2016-09-07,Active
652,49996,59,Savings,55983.98,2010-07-29,Active
653,22152,30,Savings,26063.52,2014-03-01,Active
654,44481,20,Fixed Deposit,15751.1,2022-10-02,Active
655,24633,102,Salary,51208.95,2022-04-26,Active
656,15008,77,Savings,33036.67,2017-08-30,Active
657,27782,95,Savings,39189.29,2018-02-23,Active
658,15437,131,Current,6985.76,2016-01-10,Active
659,1320,46,Savings,268492.5,2005-05-13,Active
660,22713,64,Savings,9703.38,2021-08-16,Active
661,21556,105,Savings,17498.52,2022-06-05,Active
662,10236,89,Savings,47423.38,2020-08-10,Active
663,56426,33,Savings,52105.81,2005-03-25,Active
664,10238,113,Salary,67644.93,2024-10-01,Active
665,21143,61,NRI,142496.52,2013-06-27,Active
666,24586,78,Current,78850.04,2018-04-21,Closed
667,9659,23,Savings,11101.5,2023-09-09,Active
668,15265,95,Savings,48654.32,2020-06-02,Closed
669,41820,114,Salary,8398.09,2019-09-13,Dormant
670,4600,23,Savings,57934.5,2019-09-06,Active
671,19780,53,Current,37100.7,2012-10-10,Active
672,38368,58,Salary,82511.45,2006-07-20,Active
673,44079,31,Savings,14865.85,2020-05-28,Active
674,58489,63,Savings,79321.33,2024-10-06,Active
675,28274,111,Savings,66326.51,2018-08-20,Dormant
676,49231,53,Current,92669.05,2026-05-11,Active
677,59289,105,Savings,23152.07,2009-05-19,Active
678,44306,16,Savings,1421.77,2016-05-26,Active
679,23265,146,Savings,99288.37,2014-10-22,Active
680,54628,150,Savings,1853.7,2023-11-09,Active
681,55504,130,Savings,139890.13,2018-11-06,Active
682,11246,39,Salary,16975.91,2012-06-05,Active
683,8170,7,Savings,98633.44,2022-01-09,Active
684,15277,133,Savings,66449.96,2013-02-24,Active
685,17523,81,Savings,39089.98,2022-10-13,Active
686,15512,36,Savings,7129.78,2019-05-30,Active
687,46388,61,Current,40128.0,2023-03-17,Dormant
688,21260,78,Savings,7762.6,2021-02-04,Active
689,16319,39,Salary,31129.19,2017-02-02,Active
690,41399,48,Savings,1646.55,2016-08-15,Active
691,53937,31,Savings,29047.26,2007-02-21,Active
692,28253,35,Salary,1667.85,2018-01-10,Active
693,26840,35,Savings,4292.18,2012-07-31,Active
694,37418,65,Current,9838.41,2019-07-23,Dormant
695,12565,115,Fixed Deposit,55399.93,2009-08-01,Active
696,11202,135,Fixed Deposit,138537.52,2012-05-10,Dormant
697,45086,138,Savings,20547.54,2021-12-23,Dormant
698,3087,18,Savings,19132.01,2023-12-18,Active
699,54173,85,Savings,20573.77,2013-02-10,Closed
700,30835,21,Fixed Deposit,16003.21,2012-11-29,Dormant
701,43896,88,Salary,209198.2,2019-11-27,Closed
702,46966,75,Current,41494.35,2019-08-12,Active
703,50309,32,Current,73344.45,2008-08-27,Active
704,35287,37,Savings,168121.98,2008-12-16,Active
705,39575,56,Fixed Deposit,17461.15,2016-12-07,Active
706,40868,118,Savings,61647.0,2013-07-25,Active
707,32862,103,Current,8432.76,2022-01-09,Dormant
708,48008,62,Savings,117912.77,2015-10-23,Active
709,59499,31,Savings,16418.13,2021-12-06,Active
710,6563,32,Fixed Deposit,17271.97,2020-05-23,Active
711,47068,48,Savings,82065.52,2021-04-26,Active
712,40227,75,NRI,108352.39,2010-12-15,Active
713,32197,10,Savings,4901.13,2009-07-10,Active
714,49071,121,Fixed Deposit,21425.93,2016-07-15,Active
715,21049,114,Savings,40350.07,2010-07-17,Active
716,27558,107,Salary,2107.61,2018-09-08,Active
717,11697,27,Savings,151925.89,2016-11-01,Active
718,33660,63,Savings,38132.73,2015-09-30,Active
719,8766,74,Savings,92654.21,2016-09-23,Active
720,3394,78,Savings,45668.12,2008-06-05,Dormant
721,19284,146,Current,18886.65,2011-06-13,Active
722,53887,32,Current,35537.43,2025-10-22,Active
723,3165,99,Salary,72625.57,2014-10-14,Active
724,11285,47,Savings,8203.81,2020-10-11,Active
725,34294,45,Fixed Deposit,62591.11,2007-09-12,Active
726,1380,83,Savings,85645.31,2025-02-07,Active
727,34890,121,Savings,7442.31,2005-07-08,Active
728,54853,77,Current,72623.49,2010-10-22,Active
729,36475,150,Savings,20351.9,2010-11-17,Active
730,13236,41,Fixed Deposit,85145.47,2015-02-02,Active
731,43900,82,Fixed Deposit,13515.4,2005-09-28,Active
732,34632,47,Savings,249655.08,2012-02-14,Active
733,20599,115,Salary,62826.4,2019-01-28,Active
734,14580,23,Savings,136891.78,2015-08-13,Active
735,15657,116,Fixed Deposit,33179.22,2010-04-17,Active
736,14517,61,Current,129847.33,2023-02-20,Active
737,44206,106,Savings,33452.41,2018-04-21,Active
738,2341,80,Savings,48019.26,2020-04-25,Active
739,10489,56,Salary,8915.5,2008-10-19,Dormant
740,2488,90,NRI,21057.57,2013-02-14,Active
741,16837,112,Savings,100330.62,2015-07-26,Active
742,31302,29,Savings,56011.48,2012-08-04,Active
743,53147,25,Savings,13503.84,2023-11-19,Active
744,53119,112,Savings,30233.58,2019-01-11,Active
745,3330,51,Fixed Deposit,22779.12,2020-03-03,Closed
746,16068,23,Salary,1822.66,2010-04-09,Dormant
747,4615,40,Current,1889.58,2006-06-26,Active
748,54965,51,Savings,11038.81,2020-07-07,Active
749,2033,79,Savings,16865.89,2019-09-14,Dormant
750,50884,111,Savings,10954.08,2009-07-17,Active
751,30319,53,Current,8439.88,2013-08-23,Active
752,5984,108,Salary,139772.47,2013-12-12,Active
753,50075,44,Fixed Deposit,31002.97,2007-11-18,Active
754,20191,110,Salary,112912.25,2026-04-26,Active
755,21372,12,Salary,1201.69,2021-04-18,Dormant
756,51306,117,Savings,37117.42,2006-01-04,Active
757,45848,75,NRI,15814.0,2008-10-17,Active
758,56321,46,Savings,107551.26,2005-02-07,Closed
759,46856,70,Savings,37545.76,2007-09-02,Active
760,59775,12,Savings,24867.59,2015-09-04,Active
761,8741,146,Savings,15972.45,2022-09-13,Active
762,43878,28,Current,75341.35,2010-02-08,Active
763,23391,20,Savings,179060.3,2024-09-23,Active
764,7655,79,Savings,55154.56,2013-11-19,Active
765,30751,19,Current,27397.55,2011-08-11,Active
766,34475,34,Current,47555.58,2007-07-22,Active
767,1755,130,Current,15875.01,2012-09-15,Active
768,1145,102,Savings,19049.11,2008-04-12,Dormant
769,44969,42,Salary,62835.28,2025-08-25,Active
770,13640,4,Savings,31491.35,2013-04-11,Active
771,29018,33,Savings,19248.96,2011-09-29,Active
772,19110,4,Fixed Deposit,61837.81,2013-12-26,Active
773,52140,7,NRI,50638.23,2009-05-06,Active
774,35829,62,Savings,13945.43,2006-12-29,Active
775,43445,43,Salary,36038.3,2025-04-26,Active
776,28917,35,Savings,18268.12,2009-05-29,Active
777,34166,97,Fixed Deposit,24996.24,2012-09-25,Active
778,38414,58,Savings,64566.52,2012-03-02,Active
779,58398,38,Salary,16428.29,2005-06-15,Active
780,22002,103,Savings,94001.5,2014-04-30,Active
781,16235,130,Savings,152042.2,2014-10-19,Active
782,56168,128,Current,55511.27,2014-03-20,Active
783,10197,102,Salary,88725.32,2014-04-02,Dormant
784,43727,104,Salary,44999.21,2024-06-06,Dormant
785,24216,9,Salary,43304.47,2022-02-26,Active
786,18112,52,Savings,33426.18,2017-06-13,Active
787,47778,39,Savings,19015.81,2013-10-25,Active
788,4244,106,Savings,57717.37,2018-11-06,Active
789,44197,114,Salary,7702.25,2009-03-04,Active
790,7617,88,Savings,51414.12,2009-08-24,Active
791,17120,125,Savings,148424.73,2016-10-23,Active
792,13044,12,Current,139481.7,2011-02-23,Dormant
793,15029,31,Savings,3100.43,2006-12-03,Active
794,33358,62,Salary,99394.92,2007-12-22,Active
795,9759,46,Current,50250.07,2008-01-12,Active
796,21874,8,Current,19062.37,2023-08-05,Dormant
797,4462,59,Savings,14026.39,2011-11-02,Active
798,15260,143,Fixed Deposit,11384.03,2013-05-22,Active
799,44897,140,Savings,4933.01,2017-03-31,Active
800,8801,101,Savings,29065.17,2010-02-20,Active
801,6264,67,Current,82421.01,2013-01-29,Active
802,57025,20,Fixed Deposit,30510.68,2005-06-16,Active
803,3208,139,Salary,39439.91,2023-03-10,Active
804,10092,42,Fixed Deposit,8242.08,2021-03-27,Dormant
805,8145,4,Salary,11837.04,2025-03-10,Active
806,8192,26,Savings,23973.85,2024-04-18,Active
807,7408,13,Savings,262044.48,2013-05-05,Active
808,17655,142,Fixed Deposit,13102.5,2010-02-25,Active
809,44734,34,Salary,247610.67,2017-07-04,Active
810,35220,118,Fixed Deposit,15625.42,2022-10-09,Active
811,36187,46,Savings,43976.88,2014-05-10,Active
812,23328,7,Salary,9530.21,2024-03-31,Active
813,19371,81,Savings,79306.54,2026-05-26,Active
814,18927,72,Current,48386.27,2006-08-28,Active
815,43688,47,NRI,26177.78,2005-05-01,Active
816,21106,87,Salary,96175.95,2017-03-23,Active
817,53567,55,Salary,66601.66,2020-03-05,Active
818,5069,81,Savings,164023.76,2023-12-05,Active
819,38929,98,Savings,72718.63,2009-12-15,Active
820,8483,3,Savings,53880.57,2014-06-18,Active
821,1224,30,NRI,13844.35,2014-09-19,Active
822,44100,26,Savings,137493.23,2023-12-05,Active
823,40924,139,Current,7367.46,2021-10-11,Closed
824,24642,20,Savings,25064.11,2011-05-14,Dormant
825,53566,119,Savings,22984.31,2010-06-27,Active
826,2109,94,Fixed Deposit,60376.25,2015-07-26,Active
827,54363,32,Fixed Deposit,8637.76,2020-03-16,Active
828,32839,60,Current,13412.32,2022-01-06,Active
829,45638,64,NRI,53296.94,2012-09-23,Active
830,25510,134,Current,11978.74,2009-09-19,Active
831,28794,10,Savings,13416.27,2010-01-03,Active
832,380,74,Savings,20579.2,2005-04-23,Active
833,32171,111,Savings,147913.08,2015-06-27,Active
834,25803,109,Savings,2890.05,2025-06-19,Active
835,37827,102,Savings,63088.39,2022-07-02,Dormant
836,47096,60,Savings,40006.83,2023-10-23,Active
837,13454,51,Savings,44353.46,2017-07-24,Active
838,31779,110,Fixed Deposit,30915.45,2022-03-11,Dormant
839,10481,17,Current,2183.36,2015-06-06,Closed
840,51873,66,Savings,76701.67,2008-07-18,Closed
841,30553,135,Fixed Deposit,2425.44,2022-09-18,Active
842,30554,98,Savings,184094.48,2008-02-12,Active
843,28111,133,Fixed Deposit,96294.51,2014-04-07,Active
844,36522,118,Savings,8993.12,2018-11-26,Active
845,16802,126,Current,19344.85,2024-01-05,Active
846,7756,16,Fixed Deposit,35939.1,2008-04-22,Active
847,18056,21,Current,13344.02,2015-09-30,Active
848,26579,108,Salary,19122.2,2009-11-06,Active
849,48030,72,NRI,175809.47,2017-01-09,Active
850,16545,92,Current,19339.71,2020-10-30,Active
851,9579,89,Savings,23082.16,2011-02-16,Active
852,47817,58,Fixed Deposit,77244.64,2013-02-01,Active
853,25705,69,Salary,62436.03,2018-12-29,Active
854,42743,67,NRI,30429.66,2011-04-01,Active
855,25397,18,Savings,56737.96,2014-09-06,Active
856,22182,88,Savings,8784.15,2025-02-23,Active
857,36515,77,Current,83325.09,2019-05-30,Closed
858,42201,4,Savings,121842.15,2005-05-24,Active
859,29639,3,Savings,20176.75,2011-03-02,Active
860,14222,47,Savings,3704.79,2006-07-09,Active
861,23032,74,Savings,31210.21,2013-06-28,Active
862,59638,106,Fixed Deposit,26707.91,2024-04-07,Active
863,2748,51,Savings,27704.2,2006-06-03,Active
864,48149,135,Current,11681.55,2019-11-02,Active
865,26553,82,Savings,129838.75,2007-04-04,Active
866,29931,147,Savings,7249.13,2017-06-21,Active
867,39760,111,Savings,1839.5,2011-04-24,Active
868,38499,62,Fixed Deposit,105553.54,2005-12-31,Closed
869,44925,60,Fixed Deposit,55682.18,2014-07-19,Active
870,50793,146,Savings,61605.74,2006-08-17,Active
871,54063,51,Savings,55668.93,2021-01-23,Active
872,656,132,Fixed Deposit,7356.19,2025-02-24,Active
873,39506,52,Current,77180.05,2022-07-12,Active
874,35450,105,Fixed Deposit,18449.41,2011-12-20,Active
875,32655,89,Savings,31138.08,2009-10-28,Active
876,17649,86,Savings,9627.98,2016-03-15,Active
877,36266,148,Fixed Deposit,18726.68,2025-03-02,Active
878,16899,13,Savings,16801.06,2012-06-21,Active
879,29736,102,Salary,50007.04,2015-09-24,Dormant
880,23586,101,Salary,967.99,2009-09-17,Active
881,296,24,Current,20184.93,2024-07-10,Active
882,11844,44,Savings,587.49,2009-10-04,Active
883,23242,5,Current,44370.98,2025-07-03,Active
884,13707,129,Fixed Deposit,5759.69,2017-06-09,Active
885,59468,12,Current,54738.55,2009-03-07,Active
886,32249,47,Savings,8766.64,2017-10-27,Active
887,33894,102,Savings,54866.04,2008-04-23,Active
888,34949,21,Savings,85101.01,2007-11-27,Active
889,1895,101,Savings,2426.73,2024-06-27,Active
890,42882,149,Savings,87717.67,2022-10-06,Active
891,50013,55,Salary,23385.23,2006-09-06,Active
892,58047,32,Savings,24269.54,2020-02-07,Active
893,34415,116,Salary,86096.04,2012-07-26,Active
894,9149,129,Savings,63800.91,2005-05-23,Active
895,6438,28,Savings,73392.96,2021-02-02,Dormant
896,44393,54,Salary,16960.22,2019-12-10,Active
897,35851,120,Current,9857.23,2021-03-10,Active
898,30672,21,Savings,27981.49,2014-06-08,Active
899,59305,137,Fixed Deposit,72176.5,2008-11-10,Active
900,32811,71,Current,38950.18,2005-06-19,Active
901,35124,87,Salary,24367.97,2023-12-11,Active
902,12732,113,Savings,17878.13,2019-11-06,Active
903,39239,34,Current,17695.12,2017-04-28,Active
904,2514,39,Savings,24868.7,2021-08-26,Active
905,2018,64,Current,9476.09,2015-06-17,Active
906,4569,150,Fixed Deposit,184407.12,2024-02-15,Active
907,40344,49,Savings,61292.19,2014-12-16,Active
908,40896,7,Savings,21526.1,2017-06-05,Active
909,37090,21,Savings,118600.54,2022-12-03,Closed
910,15028,53,Current,23488.72,2016-07-18,Active
911,5649,102,Current,72008.02,2005-01-29,Active
912,59169,9,Salary,74536.27,2022-06-05,Active
913,21287,110,Salary,13415.54,2019-07-18,Active
914,31641,124,Savings,24593.65,2025-04-10,Active
915,12894,108,Current,55856.08,2008-03-06,Dormant
916,4586,75,NRI,15788.84,2005-02-23,Active
917,50267,99,Savings,38223.59,2026-04-24,Active
918,45279,137,Savings,39856.28,2025-02-20,Active
919,40468,83,Savings,19768.07,2016-10-07,Active
920,32732,50,Salary,1866.55,2008-10-11,Dormant
921,39497,113,Savings,1943.59,2006-04-17,Active
922,7702,133,Salary,8230.66,2011-12-21,Active
923,36017,79,Savings,35286.74,2011-01-03,Active
924,58527,60,Current,23209.37,2024-01-30,Active
925,41419,34,Savings,6793.58,2019-08-21,Active
926,53436,62,Current,106315.24,2016-07-18,Dormant
927,13476,135,Savings,203656.0,2019-09-03,Active
928,50169,41,Salary,8224.69,2021-12-03,Active
929,17564,84,Fixed Deposit,18793.13,2010-06-16,Active
930,40940,84,Current,4401.88,2010-06-24,Active
